time (s)	coil I (A)	last det (V)	int current (uC)
29813.599807	3.265659	107.031250	101.269531
29813.601810	3.266857	107.031250	101.269531
29813.603810	3.266783	35.934608	0.696715
29814.547843	3.265576	241.113281	-111.523437
29814.549845	3.267007	241.113281	-111.523437
29814.551845	3.267083	35.937912	0.834942
29815.679921	3.264073	107.226562	94.238281
29815.681923	3.266619	107.226562	94.238281
29815.683925	3.266828	107.226562	94.238281
29815.685924	3.266859	35.935448	0.718372
29816.634063	3.267248	237.695312	-114.062500
29816.636065	3.267241	35.939648	0.917376
29817.762608	3.266538	106.640625	101.074219
29817.764609	3.266689	106.640625	101.074219
29817.766611	3.266716	35.933872	0.696830
29818.711068	3.264210	255.371094	-103.710937
29818.713070	3.266416	255.371094	-103.710937
29818.715070	3.266555	35.932110	0.849698
29819.843561	3.264328	100.781250	123.632812
29819.845557	3.266820	100.781250	123.632812
29819.847557	3.266930	100.781250	123.632812
29819.849557	3.266850	35.935352	0.652516
29820.807592	3.266932	276.757812	-88.964844
29820.809594	3.266960	35.936558	0.924570
29821.901569	3.263670	93.164062	146.875000
29821.903573	3.266727	93.164062	146.875000
29821.905572	3.266962	93.164062	146.875000
29821.907571	3.266955	35.936504	0.606525
29822.917598	3.264393	285.351562	-78.320312
29822.919594	3.266823	285.351562	-78.320312
29822.921594	3.266977	285.351562	-78.320312
29822.925594	3.267009	35.937096	0.947998
29823.937670	3.266498	92.187500	145.996094
29823.939671	3.266488	35.931362	0.642328
29825.048201	3.265770	281.542969	-85.742187
29825.050205	3.266801	281.542969	-85.742187
29825.052204	3.266880	35.935680	0.841553
29825.980280	3.265929	95.214844	126.074219
29825.982284	3.266569	95.214844	126.074219
29825.984285	3.266644	35.933083	0.799590
29827.138292	3.266799	246.191406	-115.917969
29827.140291	3.266973	246.191406	-115.917969
29827.142293	3.266946	35.936405	0.695397
29828.082855	3.264628	107.421875	72.949219
29828.084857	3.266517	107.421875	72.949219
29828.086857	3.266571	35.932285	0.916030
29829.190922	3.264878	208.300781	-127.148437
29829.192924	3.266517	208.300781	-127.148437
29829.194924	3.266579	35.932373	0.616794
29830.210969	3.265419	111.132812	52.539062
29830.212970	3.266815	111.132812	52.539062
29830.214971	3.266829	35.935123	0.904994
29831.221060	3.266751	208.691406	-126.464844
29831.223062	3.266719	35.933907	0.724811
29832.331649	3.266749	109.277344	89.062500
29832.333646	3.266965	109.277344	89.062500
29832.335651	3.267018	35.937195	0.768809
29833.285652	3.266086	256.152344	-103.320312
29833.287656	3.266606	256.152344	-103.320312
29833.291653	3.266596	35.932552	0.891956
29834.402199	3.266697	96.679687	140.527344
29834.404202	3.266950	96.679687	140.527344
29834.406202	3.266958	35.936539	0.656803
29835.408752	3.265347	286.230469	-77.050781
29835.410754	3.266810	286.230469	-77.050781
29835.412755	3.266845	35.935299	0.976668
29836.422771	3.267081	92.285156	145.214844
29836.424773	3.267067	92.285156	145.214844
29836.426772	3.267039	35.937424	0.703551
29837.547718	3.266132	278.027344	-89.550781
29837.549720	3.266471	278.027344	-89.550781
29837.551719	3.266570	35.932270	0.830111
29838.469755	3.266843	101.660156	105.761719
29838.471757	3.267028	101.660156	105.761719
29838.473759	3.267064	35.937698	0.941069
29839.617810	3.266748	231.250000	-123.144531
29839.619813	3.266770	231.250000	-123.144531
29839.621811	3.266779	35.934570	0.724456
29840.585822	3.264854	109.765625	58.593750
29840.587824	3.266951	109.765625	58.593750
29840.589823	3.266958	35.936539	0.954047
29841.669833	3.265719	207.910156	-123.144531
29841.671834	3.266573	207.910156	-123.144531
29841.673835	3.266554	35.932098	0.618154
29842.713900	3.265258	112.304687	53.613281
29842.715900	3.266891	112.304687	53.613281
29842.717900	3.266968	35.936646	0.895764
29843.709907	3.267144	219.238281	-118.847656
29843.711912	3.267187	35.939056	0.728019
29844.815917	3.266672	113.671875	80.664062
29844.817916	3.267229	113.671875	80.664062
29844.819917	3.267255	35.939800	0.802413
29845.777940	3.265868	250.683594	-106.250000
29845.779942	3.267026	250.683594	-106.250000
29845.781943	3.266972	35.936691	0.899232
29846.909992	2.901136	102.441406	123.535156
29846.911992	3.266575	35.932327	0.952647
29847.874927	3.265224	274.414062	-88.476562
29847.876930	3.266681	274.414062	-88.476562
29847.878930	3.266729	35.934021	0.988395
29848.958950	3.267044	93.652344	146.582031
29848.962950	3.267151	93.652344	146.582031
29848.964950	3.267159	35.938755	0.675383
29849.981005	3.266000	287.207031	-75.097656
29849.983005	3.266500	287.207031	-75.097656
29849.985006	3.266506	35.931568	0.990701
29851.001525	3.266483	89.453125	151.953125
29851.003525	3.266722	89.453125	151.953125
29851.007523	3.266766	35.934422	0.778826
29852.097586	3.264920	282.617187	-80.468750
29852.099592	3.267096	282.617187	-80.468750
29852.101592	3.267230	35.939526	0.930120
29853.060142	3.266533	96.191406	134.570312
29853.062144	3.266569	35.932259	0.735863
29854.191118	3.265621	276.855469	-88.964844
29854.193120	3.266768	276.855469	-88.964844
29854.195120	3.266857	35.935432	0.852495
29855.135654	3.266131	95.996094	129.296875
29855.137656	3.266804	95.996094	129.296875
29855.139656	3.266956	35.936512	0.816344
29856.280187	3.265870	273.828125	-93.847656
29856.282189	3.266976	273.828125	-93.847656
29856.284192	3.266996	35.936954	0.835999
29857.212260	3.266530	94.042969	128.710937
29857.214263	3.266498	35.931480	0.808501
29858.364290	3.263735	274.218750	-93.750000
29858.366294	3.266482	274.218750	-93.750000
29858.368292	3.266521	274.218750	-93.750000
29858.370293	3.266699	35.933685	0.808998
29859.294283	3.264477	97.558594	125.195312
29859.296286	3.266564	97.558594	125.195312
29859.298286	3.266728	35.934006	0.811839
29860.440330	3.266494	280.371094	-87.011719
29860.442332	3.266818	280.371094	-87.011719
29860.444333	3.266938	35.936317	0.865690
29861.382384	3.266254	92.089844	140.625000
29861.384388	3.266623	92.089844	140.625000
29861.386386	3.266656	35.933216	0.773474
29862.506426	3.265991	283.398437	-80.078125
29862.508427	3.266670	283.398437	-80.078125
29862.510427	3.266621	35.932835	0.970665
29863.495030	3.267117	90.917969	148.925781
29863.497034	3.267174	35.938915	0.659602
29864.557596	3.264497	287.011719	-75.097656
29864.559596	3.266742	287.011719	-75.097656
29864.561594	3.266862	35.935482	1.053323
29865.611662	3.266687	91.699219	150.683594
29865.613664	3.267003	91.699219	150.683594
29865.615665	3.267055	35.937603	0.595352
29866.612165	3.265637	280.664062	-82.812500
29866.614166	3.267067	280.664062	-82.812500
29866.616166	3.267061	35.937664	1.042741
29867.724200	3.266440	100.781250	128.320312
29867.726203	3.266585	35.932438	0.661217
29868.672733	3.266044	262.011719	-99.218750
29868.674734	3.267040	262.011719	-99.218750
29868.676736	3.267055	35.937603	0.983713
29869.808863	3.266777	104.492187	97.460937
29869.810866	3.266786	35.934643	1.074395
29870.758838	3.264140	231.640625	-115.136719
29870.762837	3.266904	231.640625	-115.136719
29870.764840	3.266861	231.640625	-115.136719
29870.766840	3.266917	35.936089	0.855024
29871.872897	3.267085	108.593750	63.281250
29871.874899	3.267238	108.593750	63.281250
29871.876898	3.267314	35.940456	0.930786
29872.868978	3.266620	210.742187	-122.558594
29872.870979	3.266692	35.933613	0.737983
29873.917017	3.264473	109.179687	49.511719
29873.919018	3.264680	109.179687	49.511719
29873.921019	3.266694	35.933632	1.039467
29874.995063	3.265933	219.628906	-120.800781
29874.997066	3.266634	219.628906	-120.800781
29874.999065	3.266691	35.933605	0.667679
29875.967583	3.265810	108.203125	65.820312
29875.969583	3.266798	108.203125	65.820312
29875.971587	3.266797	35.934769	1.056381
29877.107631	3.266687	253.125000	-109.277344
29877.109632	3.266716	253.125000	-109.277344
29877.111634	3.266688	35.933571	0.704849
29878.023697	2.792437	106.152344	101.562500
29878.025698	3.266534	106.152344	101.562500
29878.027701	3.266621	35.932835	0.946764
29879.181710	3.211399	280.078125	-87.109375
29879.183712	3.266645	35.933098	0.931587
29880.134232	3.266510	90.429687	148.730469
29880.136232	3.266611	90.429687	148.730469
29880.138233	3.266598	35.932579	0.757100
29881.214261	3.265294	288.964844	-73.437500
29881.216263	3.266866	288.964844	-73.437500
29881.218265	3.266876	35.935635	1.097546
29882.267811	2.286939	90.917969	151.855469
29882.273054	3.266936	90.917969	151.855469
29882.275054	3.267083	35.937912	0.615795
29883.257099	3.266181	273.144531	-89.648437
29883.259103	3.266531	273.144531	-89.648437
29883.261103	3.266617	35.932781	1.073883
29884.382065	3.266925	106.738281	109.960937
29884.384066	3.267059	106.738281	109.960937
29884.386065	3.267019	35.937210	0.755794
29885.328655	3.264742	245.800781	-109.277344
29885.330657	3.266494	245.800781	-109.277344
29885.332657	3.266467	35.931141	0.946114
29886.452699	3.263959	110.058594	74.023437
29886.454695	3.266444	110.058594	74.023437
29886.456696	3.266535	110.058594	74.023437
29886.458696	3.266567	35.932232	0.903496
29887.428722	3.266040	221.777344	-118.164062
29887.430730	3.266477	221.777344	-118.164062
29887.432738	3.266511	35.931622	0.823148
29888.510751	3.263573	112.500000	51.269531
29888.512753	3.266569	112.500000	51.269531
29888.516751	3.266799	112.500000	51.269531
29888.518752	3.266911	35.936024	1.011405
29889.530816	3.263868	207.812500	-126.171875
29889.532816	3.266450	207.812500	-126.171875
29889.534817	3.266604	207.812500	-126.171875
29889.536816	3.266545	35.931992	0.734890
29890.572924	3.267176	112.792969	46.386719
29890.574926	3.267257	35.939827	1.138191
29891.651492	3.266689	218.457031	-122.070312
29891.653494	3.266815	218.457031	-122.070312
29891.655495	3.266787	35.934662	0.691853
29892.631507	3.264258	107.812500	58.398437
29892.633510	3.266861	107.812500	58.398437
29892.635510	3.266932	107.812500	58.398437
29892.637511	3.266956	35.936512	1.095436
29893.741565	3.264254	234.570312	-117.675781
29893.743563	3.266637	234.570312	-117.675781
29893.745563	3.266708	234.570312	-117.675781
29893.747563	3.266814	35.934952	0.708180
29894.697630	3.266484	105.761719	75.878906
29894.699631	3.266637	105.761719	75.878906
