time (s)	coil I (A)	last det (V)	int current (uC)
1678.140321	3.267764	221.093750	-2.832031
1678.142323	3.267798	221.093750	-2.832031
1678.144323	3.267804	221.093750	-2.832031
1678.146322	3.267661	221.093750	-2.832031
1678.148324	3.267151	221.093750	-2.832031
1678.150326	3.266909	35.935997	0.425298
1679.184379	3.266086	90.039062	-224.902344
1679.186381	3.267299	90.039062	-224.902344
1679.188387	3.267575	90.039062	-224.902344
1679.190385	3.267582	90.039062	-224.902344
1679.192385	3.267299	90.039062	-224.902344
1679.194386	3.266820	90.039062	-224.902344
1679.196385	3.266740	35.934139	0.430017
1680.220452	3.266117	221.484375	-4.785156
1680.222455	3.267401	221.484375	-4.785156
1680.224456	3.267520	221.484375	-4.785156
1680.226454	3.267524	221.484375	-4.785156
1680.228455	3.267192	221.484375	-4.785156
1680.230454	3.266832	221.484375	-4.785156
1680.232455	3.266782	35.934597	0.429624
1681.266479	3.265226	91.699219	-216.113281
1681.268480	3.267120	91.699219	-216.113281
1681.270479	3.267476	91.699219	-216.113281
1681.272478	3.267516	91.699219	-216.113281
1681.274480	3.267355	91.699219	-216.113281
1681.276479	3.266787	91.699219	-216.113281
1681.278480	3.266655	35.933208	0.420285
1682.306543	3.266741	217.187500	-5.468750
1682.308545	3.267639	217.187500	-5.468750
1682.310546	3.267787	217.187500	-5.468750
1682.314545	3.267323	217.187500	-5.468750
1682.316546	3.266971	217.187500	-5.468750
1682.318546	3.266866	35.935528	0.410943
1683.350586	3.266388	83.593750	-230.566406
1683.352587	3.267599	83.593750	-230.566406
1683.354588	3.267896	83.593750	-230.566406
1683.356597	3.267912	83.593750	-230.566406
1683.358596	3.267566	83.593750	-230.566406
1683.360596	3.267071	83.593750	-230.566406
1683.362596	3.266998	35.936981	0.402079
1684.390606	3.265775	212.988281	-4.785156
1684.392606	3.267260	212.988281	-4.785156
1684.394606	3.267491	212.988281	-4.785156
1684.396607	3.267551	212.988281	-4.785156
1684.398606	3.267221	212.988281	-4.785156
1684.400607	3.267153	212.988281	-4.785156
1684.402607	3.266762	35.934376	0.409335
1685.434660	3.264710	84.863281	-228.125000
1685.436664	3.267033	84.863281	-228.125000
1685.438664	3.267464	84.863281	-228.125000
1685.440662	3.267593	84.863281	-228.125000
1685.442664	3.267373	84.863281	-228.125000
1685.444664	3.266928	84.863281	-228.125000
1685.448661	3.266721	35.933933	0.431776
1686.476708	3.267462	217.578125	-5.175781
1686.478709	3.267798	217.578125	-5.175781
1686.480709	3.267858	217.578125	-5.175781
1686.482710	3.267624	217.578125	-5.175781
1686.484708	3.267030	217.578125	-5.175781
1686.486708	3.266991	35.936901	0.437251
1687.519291	3.265954	83.398437	-235.351562
1687.521294	3.267164	83.398437	-235.351562
1687.523293	3.267436	83.398437	-235.351562
1687.525303	3.267436	83.398437	-235.351562
1687.527302	3.267018	83.398437	-235.351562
1687.529300	3.266700	83.398437	-235.351562
1687.531300	3.266708	35.933792	0.427116
1688.557357	3.264438	220.605469	-4.882812
1688.559359	3.267064	220.605469	-4.882812
1688.561359	3.267562	220.605469	-4.882812
1688.563359	3.267623	220.605469	-4.882812
1688.565359	3.267486	220.605469	-4.882812
1688.567361	3.266947	220.605469	-4.882812
1688.569359	3.266800	35.934803	0.426377
1689.601940	3.267014	98.144531	-207.714844
1689.603943	3.267843	98.144531	-207.714844
1689.605941	3.268029	98.144531	-207.714844
1689.607942	3.268006	98.144531	-207.714844
1689.609943	3.267447	98.144531	-207.714844
1689.611943	3.267237	35.939606	0.424801
1690.642942	3.266481	223.046875	-3.613281
1690.644944	3.267573	223.046875	-3.613281
1690.646943	3.267807	223.046875	-3.613281
1690.648945	3.267843	223.046875	-3.613281
1690.650945	3.267538	223.046875	-3.613281
1690.652946	3.267073	35.937809	0.413825
1691.685002	3.266210	85.546875	-233.593750
1691.687002	3.267277	85.546875	-233.593750
1691.689003	3.267512	85.546875	-233.593750
1691.691004	3.267508	85.546875	-233.593750
1691.693005	3.267124	85.546875	-233.593750
1691.695004	3.266748	35.934223	0.430647
1692.729060	3.266380	215.429687	-3.125000
1692.731060	3.267328	215.429687	-3.125000
1692.733060	3.267457	215.429687	-3.125000
1692.735060	3.267451	215.429687	-3.125000
1692.737061	3.267443	215.429687	-3.125000
1692.739059	3.266749	35.934235	0.437843
1693.767134	3.265791	92.285156	-220.605469
1693.769134	3.267205	92.285156	-220.605469
1693.771137	3.267392	92.285156	-220.605469
1693.773135	3.267408	92.285156	-220.605469
1693.775135	3.267129	92.285156	-220.605469
1693.777136	3.266698	92.285156	-220.605469
1693.781134	3.266676	35.933437	0.425997
1694.812073	3.265190	218.359375	-8.496094
1694.814076	3.267242	218.359375	-8.496094
1694.816075	3.267675	218.359375	-8.496094
1694.818075	3.267790	218.359375	-8.496094
1694.820075	3.267565	218.359375	-8.496094
1694.822076	3.267030	218.359375	-8.496094
1694.824076	3.266950	35.936451	0.425164
1695.848631	3.266054	76.953125	-251.367187
1695.850634	3.267610	76.953125	-251.367187
1695.852633	3.267847	76.953125	-251.367187
1695.858633	3.267198	76.953125	-251.367187
1695.860633	3.267062	76.953125	-251.367187
1695.862633	3.267076	35.937832	0.431457
1696.898696	3.267639	210.546875	-7.324219
1696.902701	3.267965	210.546875	-7.324219
1696.906701	3.267108	210.546875	-7.324219
1696.908704	3.267050	210.546875	-7.324219
1696.910702	3.267007	35.937080	0.430710
1697.932772	3.263733	81.933594	-230.664062
1697.934771	3.266869	81.933594	-230.664062
1697.936772	3.267427	81.933594	-230.664062
1697.938772	3.267528	81.933594	-230.664062
1697.940771	3.267461	81.933594	-230.664062
1697.942772	3.266893	81.933594	-230.664062
1697.944772	3.266732	35.934048	0.449188
1698.979337	3.266882	211.132812	-6.152344
1698.981342	3.267582	211.132812	-6.152344
1698.983340	3.267731	211.132812	-6.152344
1698.985340	3.267712	211.132812	-6.152344
