time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
8813.516289	15.184163	0.035934	0.422559	232
8814.502127	37.774315	0.035934	1.051200	233
8815.621660	16.501736	0.035935	0.459206	234
8816.577440	44.257450	0.035936	1.231556	235
8817.678364	14.985626	0.035935	0.417015	236
8818.671817	36.244026	0.035934	1.008618	237
8819.747921	21.126085	0.035936	0.587887	238
8820.754967	39.738838	0.035934	1.105882	239
8821.854040	12.385419	0.035934	0.344673	240
8822.839743	38.043026	0.035932	1.058744	241
8823.922106	23.661236	0.035938	0.658396	242
8824.909385	39.045036	0.035933	1.086592	243
8826.017093	17.182032	0.035933	0.478169	244
8826.987815	43.361149	0.035936	1.206629	245
8828.133021	17.886881	0.035939	0.497706	246
8829.082581	38.972858	0.035934	1.084568	247
8830.180155	17.845646	0.035938	0.496567	248
8831.178656	42.147568	0.035935	1.172875	249
8832.274122	19.168402	0.035934	0.533430	250
8833.266076	37.568993	0.035937	1.045404	251
8834.355205	20.796206	0.035933	0.578755	252
8835.350522	38.681046	0.035938	1.076322	253
8837.470891	-168.655380	0.035937	-4.693073	254
8837.470891	179.386932	0.035937	4.991694	255
8838.521529	22.444773	0.035936	0.624582	0
8839.506869	37.741997	0.035935	1.050295	1
8840.605779	23.169785	0.035933	0.644809	2
8841.612973	39.213657	0.035936	1.091207	3
8842.373816	14.203584	0.035932	0.395288	4
8843.672502	40.057190	0.035932	1.114813	5
8844.777666	21.698460	0.035932	0.603877	6
8845.753501	39.307171	0.035937	1.093776	7
8846.864362	22.823669	0.035932	0.635184	8
8847.822631	43.957359	0.035932	1.223345	9
8848.954018	459.204681	0.035932	12.779793	10
8849.929583	38.736111	0.035931	1.078069	11
8851.033689	23.226822	0.035938	0.646311	12
8852.012735	37.915394	0.035931	1.055236	13
8853.112710	23.436792	0.035936	0.652189	14
8854.075260	45.367100	0.035935	1.262480	15
8855.212034	26.081642	0.035935	0.725791	16
8856.188628	38.535744	0.035935	1.072367	17
8857.270370	23.451494	0.035932	0.652660	18
8858.272939	40.428997	0.035933	1.125135	19
8859.370420	20.438923	0.035933	0.568803	20
8860.354255	40.905937	0.035932	1.138437	21
8861.279201	52.967136	0.035931	1.474116	22
8862.431285	40.920605	0.035933	1.138806	23
8863.526434	23.234694	0.035933	0.646616	24
8864.520136	39.220371	0.035934	1.091455	25
8865.618074	22.649050	0.035937	0.630245	26
8866.600003	38.978466	0.035936	1.084674	27
8867.692176	26.332968	0.035934	0.732815	28
8868.683279	36.077080	0.035935	1.003942	29
8869.782473	24.714928	0.035935	0.687764	30
8870.771022	38.492565	0.035934	1.071188	31
8871.872245	25.882683	0.035935	0.720265	32
8872.854795	40.228813	0.035932	1.119585	33
8873.945550	23.807419	0.035936	0.662503	34
8874.945250	39.099365	0.035934	1.088101	35
8875.992366	32.882851	0.035934	0.915085	36
8877.028212	39.304436	0.035933	1.093814	37
8878.114448	23.432352	0.035937	0.652044	38
8879.109022	39.936161	0.035935	1.111349	39
8880.201463	23.139099	0.035937	0.643883	40
8881.201165	38.593826	0.035934	1.074015	41
8882.287971	22.950172	0.035937	0.638614	42
8883.272683	41.289677	0.035935	1.148995	43
8884.368933	23.266485	0.035936	0.647441	44
8885.357452	40.404903	0.035937	1.124336	45
8886.456999	24.170990	0.035933	0.672677	46
8887.444420	40.200928	0.035933	1.118767	47
8888.538003	23.662622	0.035937	0.658446	48
8889.533273	38.444279	0.035934	1.069864	49
8890.593416	30.326857	0.035934	0.843970	50
8891.612306	39.503597	0.035937	1.099258	51
8892.704303	24.401030	0.035938	0.678984	52
8893.695548	38.328594	0.035933	1.066654	53
8894.786711	24.111683	0.035933	0.671011	54
8895.786605	36.145004	0.035932	1.005922	55
8896.872447	25.789335	0.035937	0.717628	56
8897.870380	35.589745	0.035935	0.990385	57
8898.960755	26.289455	0.035936	0.731559	58
8899.941967	37.725296	0.035933	1.049869	59
8901.045342	24.313093	0.035934	0.676603	60
8902.040666	36.390278	0.035937	1.012627	61
8903.160141	21.628868	0.035934	0.601900	62
8904.106696	39.272205	0.035938	1.092763	63
8905.205989	25.279173	0.035933	0.703500	64
8906.199616	38.062561	0.035935	1.059205	65
8907.294517	24.159832	0.035933	0.672359	66
8908.304823	36.011223	0.035937	1.002071	67
8909.375218	25.234058	0.035934	0.702224	68
8910.365963	38.475418	0.035933	1.070766	69
8911.457133	25.786045	0.035931	0.717647	70
8912.453528	38.009701	0.035933	1.057789	71
8913.553750	25.471766	0.035939	0.708757	72
8914.551655	35.329613	0.035938	0.983062	73
8915.627901	26.079653	0.035938	0.725679	74
8916.618290	37.085503	0.035936	1.031979	75
8917.711165	26.143702	0.035932	0.727579	76
8918.691715	39.932804	0.035934	1.111296	77
8919.794697	26.901234	0.035935	0.748617	78
8920.792396	34.113823	0.035937	0.949271	79
8921.881775	26.484623	0.035939	0.736935	80
8922.876023	35.890381	0.035934	0.998784	81
8923.959403	16.573343	0.035934	0.461222	82
8924.947349	36.984413	0.035933	1.029249	83
8926.032697	33.253696	0.035937	0.925343	84
8927.026231	39.245590	0.035934	1.092146	85
8928.130283	26.518534	0.035932	0.738011	86
8929.173551	24.687061	0.035932	0.687042	87
8930.354204	9.723245	0.035936	0.270572	88
8931.204365	37.800404	0.035937	1.051861	89
8932.279938	29.766125	0.035932	0.828398	90
8933.281578	39.718540	0.035933	1.105346	91
8934.393081	24.471413	0.035934	0.681011	92
8935.367977	37.781075	0.035932	1.051453	93
8936.515297	18.964746	0.035933	0.527783	94
8937.449667	35.972549	0.035935	1.001057	95
8938.552050	25.727896	0.035933	0.715992	96
8939.538991	35.358181	0.035934	0.983982	97
8940.647034	25.486994	0.035935	0.709245	98
8941.617077	35.642960	0.035935	0.991873	99
8942.718664	28.091677	0.035934	0.781763	100
8943.712552	34.772453	0.035933	0.967702	101
8944.812509	26.310129	0.035933	0.732194	102
8945.788339	35.486980	0.035935	0.987525	103
8946.883209	28.464935	0.035936	0.792101	104
8947.871581	36.478634	0.035937	1.015074	105
8948.974101	26.826729	0.035935	0.746531	106
8949.955876	36.645500	0.035938	1.019683	107
8951.053560	25.891470	0.035932	0.720575	108
8952.041039	36.484921	0.035933	1.015360	109
8953.127974	27.385115	0.035932	0.762138	110
8954.091780	47.786114	0.035933	1.329849	111
8955.219720	26.283556	0.035935	0.731423	112
8956.199156	38.649334	0.035937	1.075486	113
8957.292304	27.363901	0.035939	0.761409	114
8958.290479	36.674282	0.035932	1.020648	115
8959.373643	28.265465	0.035937	0.786531	116
8960.361801	39.745724	0.035934	1.106076	117
8961.466433	26.450615	0.035936	0.736046	118
8962.466394	34.494076	0.035935	0.959889	119
8963.560077	23.900965	0.035934	0.665134	120
8964.539734	36.179966	0.035935	1.006826	121
8965.639514	26.661674	0.035937	0.741903	122
8966.675550	21.876156	0.035934	0.608791	123
8967.728018	25.874481	0.035934	0.720046	124
8968.708112	35.329945	0.035938	0.983078	125
8969.797452	28.007046	0.035937	0.779330	126
8970.796833	163.331696	0.035935	4.545144	127
8971.913404	24.893894	0.035934	0.692763	128
8972.881624	32.929241	0.035933	0.916402	129
8973.968359	27.289982	0.035933	0.759476	130
8974.980368	29.669575	0.035932	0.825705	131
8976.052242	28.355646	0.035936	0.789049	132
8977.032420	35.928921	0.035935	0.999818	133
8978.137529	26.895741	0.035933	0.748500	134
8979.125368	33.810383	0.035937	0.940829	135
8980.221299	28.121870	0.035933	0.782610	136
8981.187398	38.734104	0.035935	1.077898	137
8982.411200	8.552505	0.035934	0.238005	138
8983.280299	35.524208	0.035937	0.988502	139
8984.386874	26.878653	0.035938	0.747912	140
8985.367115	34.777481	0.035934	0.967824	141
8986.477021	25.856468	0.035935	0.719526	142
8987.452161	35.247593	0.035933	0.980921	143
