time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
425789.885476	110.312302	0.035929	3.070257	67
425790.969523	111.575783	0.035935	3.104944	68
425791.983611	110.968590	0.035931	3.088376	69
425793.031679	114.979485	0.035929	3.200144	70
425794.081704	117.401733	0.035933	3.267271	71
425795.130205	106.727882	0.035937	2.969867	72
425796.144207	124.575951	0.035906	3.469464	73
425797.227201	161.515198	0.035934	4.494784	74
425798.210126	126.928085	0.035931	3.532572	75
425799.324146	104.240288	0.035936	2.900702	76
425800.306190	124.614372	0.035933	3.467963	77
425801.420269	106.332222	0.035931	2.959350	78
425802.404306	113.346008	0.035931	3.154512	79
425803.484336	116.722809	0.035928	3.248758	80
425804.502883	114.583054	0.035934	3.188690	81
425805.548880	113.182053	0.035932	3.149909	82
425806.600904	117.276276	0.035936	3.263439	83
425807.648932	110.101311	0.035932	3.064148	84
425808.663014	129.464752	0.035937	3.602590	85
425809.742996	99.812508	0.035934	2.777683	86
425810.729077	127.832314	0.035935	3.557322	87
425811.841129	107.665581	0.035937	2.995954	88
425812.791181	119.501312	0.035933	3.325701	89
425813.907736	106.487839	0.035935	2.963348	90
425814.887786	118.300995	0.035932	3.292381	91
425816.003740	118.548569	0.035933	3.299158	92
425816.986332	117.419212	0.035938	3.267278	93
425818.066345	116.590439	0.035932	3.244776	94
425819.086389	113.772003	0.035935	3.166023	95
425820.130420	122.517586	0.035933	3.409658	96
425821.182535	115.478813	0.035934	3.213669	97
425822.229487	117.397896	0.035936	3.266867	98
425823.243695	115.838028	0.035930	3.223994	99
425824.325717	115.391319	0.035935	3.211142	100
425825.343812	117.737740	0.035933	3.276607	101
425826.393869	117.896393	0.035934	3.280929	102
425827.438442	117.585632	0.035931	3.272553	103
425828.488450	118.390106	0.035932	3.294880	104
425829.503007	118.516281	0.035935	3.298033	105
425830.553007	116.536324	0.035933	3.243156	106
425831.603343	116.478058	0.035934	3.241426	107
425832.649110	119.274887	0.035934	3.319248	108
425833.663625	118.955498	0.035931	3.310660	109
425834.745595	117.294685	0.035930	3.264493	110
425835.729584	172.399689	0.035933	4.797781	111
425836.846546	114.837471	0.035938	3.195422	112
425837.825107	125.590973	0.035933	3.495135	113
425838.939170	112.253860	0.035930	3.124278	114
425839.923163	129.370132	0.035931	3.600564	115
425841.007249	107.813492	0.035934	3.000332	116
425841.987351	127.578705	0.035932	3.550540	117
425843.069399	108.234856	0.035932	3.012182	118
425844.083668	128.304901	0.035930	3.570934	119
425845.165470	112.625572	0.035930	3.134553	120
425846.181543	122.071175	0.035921	3.398300	121
425847.229551	117.678307	0.035931	3.275143	122
425848.278096	120.845856	0.035932	3.363224	123
425849.330133	131.008408	0.035933	3.645889	124
425850.344661	120.700516	0.035934	3.358938	125
425851.425223	118.330818	0.035933	3.293127	126
425852.407176	123.149864	0.035928	3.427639	127
425853.521181	114.135880	0.035928	3.176773	128
425854.505182	128.005920	0.035937	3.561979	129
425855.619718	111.204994	0.035934	3.094738	130
425856.574294	129.984085	0.035939	3.616797	131
425857.686884	110.883972	0.035938	3.085460	132
425858.667487	132.670685	0.035936	3.691854	133
425859.782465	109.405174	0.035933	3.044671	134
425860.766440	132.740463	0.035937	3.693714	135
425861.844451	109.654396	0.035932	3.051712	136
