time (s)	coil I (A)	last det (V)	int current (uC)
431180.713973	3.265694	121.679687	70.117187
431180.715975	3.266420	35.930618	0.250980
431181.795983	3.266151	303.027344	-110.253906
431181.797985	3.266577	35.932346	0.202300
431182.744531	3.264381	144.921875	51.269531
431182.746533	3.266591	144.921875	51.269531
431182.748533	3.266946	35.936405	0.204817
431183.892560	3.266232	310.742187	-105.957031
431183.894563	3.266908	35.935989	0.186108
431184.842617	3.265806	129.101562	67.382812
431184.844618	3.266551	129.101562	67.382812
431184.846619	3.266704	35.933739	0.245506
431185.990724	3.266286	312.207031	-103.222656
431185.992731	3.266478	35.931255	0.201202
431186.941332	3.266405	122.363281	80.175781
431186.947333	3.266616	35.932774	0.254240
431188.085922	3.264638	318.750000	-96.093750
431188.087925	3.266412	318.750000	-96.093750
431188.089923	3.266627	35.932899	0.222082
431189.003993	3.265513	124.023437	81.542969
431189.005995	3.266432	124.023437	81.542969
431189.007994	3.266616	35.932774	0.238347
431190.152030	3.266534	310.839844	-98.242187
431190.156029	3.266953	35.936485	0.480562
431191.102994	3.266443	122.753906	86.425781
431191.104996	3.266599	35.932587	0.231864
431192.247570	3.265046	317.968750	-92.773437
431192.249573	3.266578	317.968750	-92.773437
431192.251571	3.266792	35.934711	0.205040
431193.166543	3.266184	132.714844	79.199219
431193.168545	3.266442	35.930859	0.227631
431194.313128	3.266313	312.011719	-97.070312
431194.315130	3.266753	35.934280	0.224467
431195.263682	3.266271	126.855469	87.011719
431195.265682	3.266607	35.932674	0.212410
431196.412262	3.266488	322.363281	-91.699219
431196.414264	3.266700	35.933697	0.208154
431197.358804	3.263071	118.457031	94.628906
431197.360805	3.266146	118.457031	94.628906
431197.362807	3.266500	35.931496	0.253188
431198.474840	3.266114	315.722656	-94.042969
431198.476843	3.266509	35.931595	0.278208
431199.423318	3.263780	126.953125	85.546875
431199.425321	3.266396	126.953125	85.546875
431199.427319	3.266797	35.934769	0.239214
431200.571369	3.266044	319.042969	-92.773437
431200.573371	3.266698	319.042969	-92.773437
431200.575372	3.266941	35.936352	0.227214
431201.521419	3.265759	122.949219	86.621094
