time (s)	det(V)
4099.159856	-0.142233	
4099.161856	-0.141153	
4099.165856	-0.137849	
4099.167856	-0.132509	
4099.169856	-0.131082	
4099.171856	-0.131282	
4099.173859	-0.129331	
4099.175858	-0.127856	
4099.179856	-0.130088	
4099.183856	-0.125409	
4099.185856	-0.117038	
4099.187856	-0.116625	
4099.189856	-0.117120	
4099.191856	-0.115440	
4099.195854	-0.115692	
4099.197856	-0.110301	
4099.199855	-0.108340	
4099.203856	-0.105674	
4099.205856	-0.101735	
4099.209854	-0.098193	
4099.211856	-0.096580	
4099.213856	-0.094444	
4099.217858	-0.092305	
4099.221858	-0.085654	
4099.223859	-0.082430	
4099.225856	-0.079340	
4099.227858	-0.079860	
4099.229859	-0.075259	
4099.233856	-0.071933	
4099.235859	-0.067784	
4099.237858	-0.066952	
4099.241858	-0.064940	
4099.243858	-0.059888	
4099.245858	-0.057205	
4099.247859	-0.054169	
4099.249858	-0.050480	
4099.251858	-0.046968	
4099.255857	-0.045615	
4099.259858	-0.041999	
4099.261858	-0.036204	
4099.263859	-0.032223	
4099.265858	-0.028811	
4099.267858	-0.025607	
4099.271856	-0.021248	
4099.273858	-0.019279	
4099.275858	-0.016102	
4099.279858	-0.015818	
4099.281858	-0.006393	
4099.283860	-0.003612	
4099.285858	0.000424	
4099.287858	0.002518	
4099.289858	0.003707	
4099.291859	0.005307	
4099.295865	0.005480	
4099.297864	0.013077	
4099.299864	0.016713	
4099.301864	0.019880	
4099.303864	0.022356	
4099.305864	0.023308	
4099.307865	0.025919	
4099.309865	0.027722	
4099.311865	0.028093	
4099.313864	0.031518	
4099.317874	0.034638	
4099.319874	0.042067	
4099.321876	0.043747	
4099.323874	0.044736	
4099.325874	0.047213	
4099.327874	0.047512	
4099.329874	0.051680	
4099.333872	0.053150	
4099.335874	0.059150	
4099.337875	0.060370	
4099.339874	0.061409	
4099.341874	0.065404	
4099.343873	0.066035	
4099.345874	0.068314	
4099.347873	0.071521	
4099.349874	0.073912	
4099.351874	0.076603	
4099.355878	0.077554	
4099.359878	0.080530	
4099.361878	0.085802	
